event_id,title,magnitude,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,distance_from_location,direction_from_location,location,date_time,day,month,year,City,Country,Continent,time_hour
591,"M 7.5 - 35 km NNE of Rengasdengklok, Indonesia",7.5,0,5,,0,865,us,228,0,30.7,mwc,280,-5.859,107.419,35,NNE,"Rengasdengklok, Indonesia","08-08-2007 17:05",8,8,2007,Rengasdengklok,Indonesia,Asia,17
592,"M 8.1 - 168 km SSW of Matavai, Samoa",8.1,7,6,,0,1055,us,520,0,20.8,mwc,18,-15.489,-172.095,168,SSW,"Matavai, Samoa","29-09-2009 17:48",29,9,2009,Matavai,Samoa,Oceania,17
593,"M 7.6 - 80 km NE of Tilichiki, Russia",7.6,0,8,,0,889,us,579,0,18.5,mwc,22,60.949,167.089,80,NE,"Tilichiki, Russia","20-04-2006 23:25",20,4,2006,Tilichiki,Russia,Europe,23
594,"M 7.2 - 56 km E of Luganville, Vanuatu",7.2,7,7,,0,803,us,494,0,20.4,mwb,120,-15.595,167.68,56,E,"Luganville, Vanuatu","01-08-2007 17:08",1,8,2007,Luganville,Vanuatu,Oceania,17
595,"M 6.6 - 161 km SE of Katsuura, Japan",6.6,6,4,,0,676,us,225,0,78.5,mwc,27.8,34.064,141.491,161,SE,"Katsuura, Japan","19-01-2005 06:11",19,1,2005,Katsuura,Japan,Asia,6
596,"M 7.0 - 66 km SSW of Banjar, Indonesia",7,7,7,,0,1175,us,312,0,16.3,mwc,46,-7.782,107.297,66,SSW,"Banjar, Indonesia","02-09-2009 07:55",2,9,2009,Banjar,Indonesia,Asia,7
597,"M 6.5 - 130 km NNW of Lautoka, Fiji",6.5,3,5,,0,654,us,247,0,25.5,mwc,14,-16.527,176.989,130,NNW,"Lautoka, Fiji","07-04-2006 08:30",7,4,2006,Lautoka,Fiji,Oceania,8
598,"M 6.9 - 140 km NNW of Tobelo, Indonesia",6.9,3,5,,0,734,us,374,0,24.1,mwb,25,2.872,127.464,140,NNW,"Tobelo, Indonesia","26-07-2007 05:40",26,7,2007,Tobelo,Indonesia,Asia,5
599,"M 6.7 - 112 km WSW of Padang, Indonesia",6.7,5,6,,0,753,us,369,0,14.9,mwc,20,-1.479,99.49,112,WSW,"Padang, Indonesia","16-08-2009 07:38",16,8,2009,Padang,Indonesia,Asia,7
600,"M 6.6 - Nicobar Islands, India region",6.6,0,5,,0,670,us,353,0,31.9,mwc,16.1,8.879,92.375,NULL,NULL,"Nicobar Islands, India region","08-11-2015 16:47",26,12,2004,"Nicobar Islands",India,Asia,16
601,"M 6.8 - 133 km WNW of Mikuni, Japan",6.8,5,4,,0,779,us,664,0,18.2,mwb,350.4,36.808,134.85,133,WNW,"Mikuni, Japan","16-07-2007 14:17",16,7,2007,Mikuni,Japan,Asia,14
602,"M 7.2 - 284 km WNW of Sabang, Indonesia",7.2,5,6,,0,802,us,385,0,27.9,mwc,39.2,6.91,92.958,284,WNW,"Sabang, Indonesia","26-12-2004 04:21",26,12,2004,Sabang,Indonesia,Asia,4
603,"M 6.6 - 20 km NNW of Kashiwazaki, Japan",6.6,8,8,,0,831,us,782,0,16.7,mwc,12,37.535,138.446,20,NNW,"Kashiwazaki, Japan","16-07-2007 01:13",16,7,2007,Kashiwazaki,Japan,Asia,1
605,"M 6.6 - 244 km SSE of Tateyama, Japan",6.6,4,5,,0,703,us,336,0,14.1,mwc,53,32.821,140.395,244,SSE,"Tateyama, Japan","12-08-2009 22:48",12,8,2009,Tateyama,Japan,Asia,22
606,"M 6.7 - 43 km SSE of Iztapa, Guatemala",6.7,6,6,,0,972,us,468,0,37.7,mwc,23,13.554,-90.618,43,SSE,"Iztapa, Guatemala","13-06-2007 19:29",13,6,2007,Iztapa,Guatemala,"North America",19
607,"M 8.1 - north of Macquarie Island",8.1,0,5,,0,1009,us,331,0,59.3,mwc,10,-49.312,161.345,NULL,NULL,"Macquarie Island","23-12-2004 14:59",23,12,2004,"Macquarie Island","Macquarie Island",Oceania,14
608,"M 7.5 - 266 km N of Bamboo Flat, India",7.5,7,6,,0,1248,us,303,0,18.2,mwc,24,14.099,92.902,266,N,"Bamboo Flat, India","10-08-2009 19:55",10,8,2009,"Bamboo Flat",India,Asia,19
609,"M 6.9 - 113 km SSE of Panguna, Papua New Guinea",6.9,0,7,,0,732,us,305,0,15.3,mwc,10,-7.306,155.741,113,SSE,"Panguna, Papua New Guinea","01-04-2007 21:11",1,4,2007,Panguna,"Papua New Guinea",Oceania,21
610,"M 6.8 - 36 km S of George Town, Cayman Islands",6.8,5,6,,0,858,us,639,0,21.8,mwb,10,18.958,-81.409,36,S,"George Town, Cayman Islands","14-12-2004 23:20",14,12,2004,"George Town","Cayman Islands","North America",23
611,"M 6.6 - 99 km SSE of Panguna, Papua New Guinea",6.6,0,7,,0,670,us,251,0,16,mb,10,-7.169,155.777,99,SSE,"Panguna, Papua New Guinea","01-04-2007 20:47",1,4,2007,Panguna,"Papua New Guinea",Oceania,20
612,"M 6.8 - 54 km SSW of Nemuro, Japan",6.8,4,7,,0,724,us,759,0,23.6,mwb,35,42.9,145.228,54,SSW,"Nemuro, Japan","06-12-2004 14:15",6,12,2004,Nemuro,Japan,Asia,14
613,"M 8.1 - 45 km SSE of Gizo, Solomon Islands",8.1,9,8,,0,1025,us,439,0,14.7,mwc,24,-8.466,157.043,45,SSE,"Gizo, Solomon Islands","01-04-2007 20:39",1,4,2007,Gizo,"Solomon Islands",Oceania,20
614,"M 7.1 - 161 km S of ?yama, Japan",7.1,5,4,,0,1005,us,447,0,14.2,mwc,292,33.167,137.944,161,S,"?yama, Japan","09-08-2009 10:55",9,8,2009,?yama,Japan,Asia,10
615,"M 7.0 - 51 km SW of Nemuro, Japan",7,4,7,,0,771,us,929,0,23.9,mwb,39,43.006,145.119,51,SW,"Nemuro, Japan","28-11-2004 18:32",28,11,2004,Nemuro,Japan,Asia,18
616,"M 6.7 - 46 km NW of Nanao, Japan",6.7,7,8,,0,782,us,493,0,23.9,mwc,8,37.336,136.588,46,NW,"Nanao, Japan","25-03-2007 00:41",25,3,2007,Nanao,Japan,Asia,0
617,"M 7.1 - 29 km SSW of Nabire, Indonesia",7.1,0,7,,0,776,us,439,0,28.8,mwc,10,-3.609,135.404,29,SSW,"Nabire, Indonesia","26-11-2004 02:25",26,11,2004,Nabire,Indonesia,Asia,2
618,"M 7.1 - 255 km W of Riverton, New Zealand",7.1,5,5,,0,782,us,585,0,14.7,mwc,10,-46.676,164.721,255,W,"Riverton, New Zealand","22-11-2004 20:26",22,11,2004,Riverton,"New Zealand",Oceania,20
619,"M 6.9 - 96 km WNW of Bahia de Kino, Mexico",6.9,5,7,,0,1202,us,243,0,35,mwc,10,29.039,-112.903,96,WNW,"Bahia de Kino, Mexico","03-08-2009 17:59",3,8,2009,"Bahia de Kino",Mexico,"North America",17
620,"M 7.2 - 32 km SSW of Pizarro, Colombia",7.2,8,8,,0,820,us,708,0,50.2,mwb,15,4.695,-77.508,32,SSW,"Pizarro, Colombia","15-11-2004 09:06",15,11,2004,Pizarro,Colombia,"South America",9
621,"M 7.1 - 119 km S of Isangel, Vanuatu",7.1,3,6,,0,779,us,426,0,25.3,mwb,34,-20.617,169.357,119,S,"Isangel, Vanuatu","25-03-2007 00:40",25,3,2007,Isangel,Vanuatu,Oceania,0
622,"M 7.8 - 97 km WSW of Te Anau, New Zealand",7.8,6,8,,0,1165,us,434,0,16.8,mwc,12,-45.762,166.562,97,WSW,"Te Anau, New Zealand","15-07-2009 09:22",15,7,2009,"Te Anau","New Zealand",Oceania,9
623,"M 6.7 - 108 km W of Ambon, Indonesia",6.7,0,7,,0,691,us,306,0,21.3,mwb,30.1,-3.595,127.214,108,W,"Ambon, Indonesia","14-03-2006 06:57",14,3,2006,Ambon,Indonesia,Asia,6
625,"M 7.5 - 63 km NW of Maubara, Timor Leste",7.5,5,7,,0,870,us,301,0,33.8,mwc,10,-8.152,124.868,63,NW,"Maubara, Timor Leste","11-11-2004 21:26",11,11,2004,Maubara,"Timor Leste",Asia,21
626,"M 7.0 - 160 km SE of Chipinge, Zimbabwe",7,5,9,,0,891,us,412,0,23.2,mwb,11,-21.324,33.583,160,SE,"Chipinge, Zimbabwe","22-02-2006 22:19",22,2,2006,Chipinge,Zimbabwe,Africa,22
627,"M 6.7 - 80 km SSE of Kirakira, Solomon Islands",6.7,0,6,,0,691,us,233,0,21.5,mwb,10,-11.128,162.208,80,SSE,"Kirakira, Solomon Islands","11-11-2004 17:34",11,11,2004,Kirakira,"Solomon Islands",Oceania,17
628,"M 6.7 - 190 km ESE of Kokopo, Papua New Guinea",6.7,5,5,,0,693,us,269,0,13.8,mwc,64,-5.157,153.782,190,ESE,"Kokopo, Papua New Guinea","23-06-2009 14:19",23,6,2009,Kokopo,"Papua New Guinea",Oceania,14
629,"M 6.7 - 26 km NE of Kythira, Greece",6.7,7,6,,0,934,us,769,0,19.7,mwb,66,36.311,23.212,26,NE,"Kythira, Greece","08-01-2006 11:34",8,1,2006,Kythira,Greece,Europe,11
630,"M 6.7 - 189 km SW of Port McNeill, Canada",6.7,7,4,,0,703,us,459,0,37.3,mwb,10,49.277,-128.772,189,SW,"Port McNeill, Canada","02-11-2004 10:02",2,11,2004,"Port McNeill",Canada,"North America",10
631,"M 7.3 - 46 km NW of Guanaja, Honduras",7.3,7,8,,0,1560,us,464,0,27.2,mwc,19,16.731,-86.217,46,NW,"Guanaja, Honduras","28-05-2009 08:24",28,5,2009,Guanaja,Honduras,"North America",8
632,"M 6.6 - 8 km SSW of Ojiya, Japan",6.6,0,8,,0,670,us,782,0,37,mwc,16,37.226,138.779,8,SSW,"Ojiya, Japan","23-10-2004 08:56",23,10,2004,Ojiya,Japan,Asia,8
633,"M 6.6 - 75 km SSW of Bahia de Kino, Mexico",6.6,7,6,,0,703,us,323,0,48.2,mwc,14,28.164,-112.117,75,SSW,"Bahia de Kino, Mexico","04-01-2006 08:32",4,1,2006,"Bahia de Kino",Mexico,"North America",8
634,"M 6.7 - 31 km WNW of Yonakuni, Japan",6.7,5,6,,0,705,us,698,0,24.7,mwb,94,24.53,122.694,31,WNW,"Yonakuni, Japan","15-10-2004 04:08",15,10,2004,Yonakuni,Japan,Asia,4
635,"M 6.5 - 53 km SW of Ashk?sham, Afghanistan",6.5,6,5,,0,721,us,529,0,20.5,mwb,224.6,36.357,71.093,53,SW,"Ashk?sham, Afghanistan","12-12-2005 21:47",12,12,2005,Ashk?sham,Afghanistan,Asia,21
636,"M 7.0 - 43 km SSW of Masachapa, Nicaragua",7,0,6,,0,754,us,441,0,32.2,mwc,35,11.422,-86.665,43,SSW,"Masachapa, Nicaragua","09-10-2004 21:26",9,10,2004,Masachapa,Nicaragua,"North America",21
637,"M 6.8 - 76 km ESE of Kalemie, Democratic Republic of the Congo",6.8,5,7,,0,744,us,561,0,20,mwc,22,-6.224,29.83,76,ESE,"Kalemie, Democratic Republic","05-12-2005 12:19",5,12,2005,Kalemie,"Democratic Republic",Africa,12
638,"M 6.5 - 80 km ESE of Ishinomaki, Japan",6.5,4,5,,0,683,us,464,0,48.8,mwc,29,38.089,142.122,80,ESE,"Ishinomaki, Japan","02-12-2005 13:13",2,12,2005,Ishinomaki,Japan,Asia,13
639,"M 6.5 - 9 km W of Talisay, Philippines",6.5,5,5,,0,665,us,526,0,18.3,mwb,105,13.925,120.534,9,W,"Talisay, Philippines","08-10-2004 14:36",8,10,2004,Talisay,Philippines,Asia,14
640,"M 6.8 - 60 km SSE of Kirakira, Solomon Islands",6.8,0,6,,0,711,us,545,0,15.7,mwb,36,-10.951,162.161,60,SSE,"Kirakira, Solomon Islands","08-10-2004 08:27",8,10,2004,Kirakira,"Solomon Islands",Oceania,8
641,"M 6.6 - 129 km ESE of Shing?, Japan",6.6,0,4,,0,670,us,478,0,29.8,mwc,10,33.205,137.227,129,ESE,"Shing?, Japan","06-09-2004 23:29",6,9,2004,Shing?,Japan,Asia,23
642,"M 6.5 - 57 km SE of Sinabang, Indonesia",6.5,3,6,,0,651,us,358,0,20.7,mwb,21,2.164,96.786,57,SE,"Sinabang, Indonesia","19-11-2005 14:10",19,11,2005,Sinabang,Indonesia,Asia,14
643,"M 7.4 - 118 km ESE of Shing?, Japan",7.4,0,5,,0,842,us,594,0,27.5,mwb,10,33.184,137.071,118,ESE,"Shing?, Japan","05-09-2004 14:57",5,9,2004,Shing?,Japan,Asia,14
644,"M 7.2 - 94 km SE of Shing?, Japan",7.2,0,5,,0,798,us,643,0,28.4,mwc,14,33.07,136.618,94,SE,"Shing?, Japan","05-09-2004 10:07",5,9,2004,Shing?,Japan,Asia,10
645,"M 6.8 - 68 km NNE of San Pedro de Atacama, Chile",6.8,0,6,,0,711,us,509,0,30.1,mwb,147,-22.361,-67.895,68,NNE,"San Pedro de Atacama, Chile","17-11-2005 19:26",17,11,2005,"San Pedro de Atacama",Chile,"South America",19
646,"M 7.5 - 126 km WNW of Ternate, Indonesia",7.5,6,5,,0,874,us,570,0,21.6,mwc,22,1.065,126.282,126,WNW,"Ternate, Indonesia","21-01-2007 11:27",21,1,2007,Ternate,Indonesia,Asia,11
647,"M 6.5 - 67 km ESE of Teno, Chile",6.5,0,7,,0,650,us,349,0,30.1,mwb,5,-35.173,-70.525,67,ESE,"Teno, Chile","28-08-2004 13:41",28,8,2004,Teno,Chile,"South America",13
648,"M 7.6 - 21 km NNE of Muzaffar?b?d, Pakistan",7.6,9,9,,0,1267,us,724,0,21.1,mwc,26,34.539,73.588,21,NNE,"Muzaffar?b?d, Pakistan","08-10-2005 03:50",8,10,2005,Muzaffar?b?d,Pakistan,Asia,3
649,"M 8.1 - east of the Kuril Islands",8.1,4,5,,0,1034,us,606,0,14,mwc,10,46.243,154.524,NULL,NULL,"the Kuril Islands","13-01-2007 04:23",13,1,2007,"the Kuril Islands","Kuril Islands",Asia,4
650,"M 6.5 - 117 km WNW of Manokwari, Indonesia",6.5,0,7,,0,650,us,305,0,39,mwc,13.4,-0.443,133.091,117,WNW,"Manokwari, Indonesia","28-07-2004 03:56",28,7,2004,Manokwari,Indonesia,Asia,3
651,"M 6.6 - 129 km SSW of Kokopo, Papua New Guinea",6.6,0,6,,0,670,us,402,0,17.7,mwc,25,-5.437,151.84,129,SSW,"Kokopo, Papua New Guinea","29-09-2005 15:50",29,9,2005,Kokopo,"Papua New Guinea",Oceania,15
652,"M 6.9 - 24 km ENE of Atlasovo, Russia",6.9,0,5,,0,732,us,798,0,31.2,mwb,188.6,55.682,160.003,24,ENE,"Atlasovo, Russia","10-06-2004 15:19",10,6,2004,Atlasovo,Russia,Europe,15
653,"M 7.5 - 39 km NW of Yurimaguas, Peru",7.5,8,7,,0,1018,us,696,0,26.2,mwb,115,-5.678,-76.398,39,NW,"Yurimaguas, Peru","26-09-2005 01:55",26,9,2005,Yurimaguas,Peru,"South America",1
654,"M 6.6 - 11 km N of Canete, Chile",6.6,0,7,,0,670,us,282,0,46.9,mwb,21,-37.695,-73.406,11,N,"Canete, Chile","03-05-2004 04:36",3,5,2004,Canete,Chile,"South America",4
655,"M 7.6 - 135 km E of Kokopo, Papua New Guinea",7.6,5,7,,0,891,us,502,0,20,mwc,90,-4.539,153.474,135,E,"Kokopo, Papua New Guinea","09-09-2005 07:26",9,9,2005,Kokopo,"Papua New Guinea",Oceania,7
656,"M 6.7 - 105 km WNW of Naisano Dua, Indonesia",6.7,0,5,,0,691,us,386,0,27.6,mwb,65.8,-9.362,122.839,105,WNW,"Naisano Dua, Indonesia","23-04-2004 01:50",23,4,2004,"Naisano Dua",Indonesia,Asia,1
657,"M 7.2 - 66 km ESE of Ishinomaki, Japan",7.2,7,7,,0,1104,us,698,0,19.6,mwc,36,38.276,142.039,66,ESE,"Ishinomaki, Japan","16-08-2005 02:46",16,8,2005,Ishinomaki,Japan,Asia,2
658,"M 7.2 - Nicobar Islands, India region",7.2,4,5,,0,808,us,636,0,26.4,mwc,16,7.92,92.19,NULL,NULL,"Nicobar Islands, India region","24-07-2005 15:42",24,7,2005,"Nicobar Islands",India,Asia,15
659,"M 6.7 - 94 km WSW of Singkil, Indonesia",6.7,3,6,,0,693,us,398,0,22.3,mwc,21,1.819,97.082,94,WSW,"Singkil, Indonesia","05-07-2005 01:52",5,7,2005,Singkil,Indonesia,Asia,1
660,"M 6.5 - 86 km NNW of Sola, Vanuatu",6.5,0,4,,0,650,us,424,0,29.9,mwb,228.4,-13.174,167.198,86,NNW,"Sola, Vanuatu","09-04-2004 15:23",9,4,2004,Sola,Vanuatu,Oceania,15
661,"M 6.6 - 32 km W of San Juan del Sur, Nicaragua",6.6,6,5,,0,719,us,446,0,21.1,mwc,27,11.245,-86.172,32,W,"San Juan del Sur, Nicaragua","02-07-2005 02:16",2,7,2005,"San Juan del Sur",Nicaragua,"North America",2
662,"M 6.9 - 26 km W of Hengchun, Taiwan",6.9,6,7,,0,798,us,466,0,31.6,mwc,10,21.974,120.493,26,W,"Hengchun, Taiwan","26-12-2006 12:34",26,12,2006,Hengchun,Taiwan,Asia,12
663,"M 7.2 - 153 km W of Big Lagoon, California",7.2,5,4,,0,1318,us,420,0,31.4,mwc,16,41.292,-125.953,153,W,"Big Lagoon, California","15-06-2005 02:50",15,6,2005,"Big Lagoon",US,"North America",2
664,"M 7.8 - 102 km ENE of Iquique, Chile",7.8,8,7,,0,1020,us,714,0,16.1,mwb,115.6,-19.987,-69.197,102,ENE,"Iquique, Chile","13-06-2005 22:44",13,6,2005,Iquique,Chile,"South America",22
665,"M 6.6 - Afghanistan-Tajikistan-Pakistan region",6.6,0,4,,0,670,us,728,0,18.3,mwb,187.1,36.512,71.029,NULL,NULL,"Afghanistan-Tajikistan-Pakistan region","05-04-2004 21:24",5,4,2004,"Afghanistan-Tajikistan-Pakistan region","Afghanistan-Tajikistan-Pakistan region",Asia,21
666,"M 6.9 - 89 km WSW of Singkil, Indonesia",6.9,5,7,,0,740,us,635,0,26,mwc,30,1.989,97.041,89,WSW,"Singkil, Indonesia","19-05-2005 01:54",19,5,2005,Singkil,Indonesia,Asia,1
667,"M 6.7 - 38 km SSW of Nabire, Indonesia",6.7,0,7,,0,691,us,256,0,33.3,mwc,25.7,-3.665,135.339,38,SSW,"Nabire, Indonesia","08-02-2004 08:58",8,2,2004,Nabire,Indonesia,Asia,8
668,"M 6.7 - 125 km SW of Padangsidempuan, Indonesia",6.7,6,5,,0,731,us,695,0,20.9,mwb,34,0.587,98.459,125,SW,"Padangsidempuan, Indonesia","14-05-2005 05:05",14,5,2005,Padangsidempuan,Indonesia,Asia,5
669,"M 6.5 - 106 km SW of Padang, Indonesia",6.5,3,6,,0,657,us,478,0,21.2,mwc,30,-1.714,99.779,106,SW,"Padang, Indonesia","10-04-2005 11:14",10,4,2005,Padang,Indonesia,Asia,11
670,"M 7.1 - 30 km SW of Hengchun, Taiwan",7.1,8,7,,0,1023,us,744,0,29.1,mwb,10,21.799,120.547,30,SW,"Hengchun, Taiwan","26-12-2006 12:26",26,12,2006,Hengchun,Taiwan,Asia,12
671,"M 7.3 - Near the south coast of Papua, Indonesia",7.3,0,7,,0,820,us,390,0,23,mwb,10,-4.003,135.023,NULL,NULL,"Papua, Indonesia","07-02-2004 02:42",7,2,2004,Papua,Indonesia,Asia,2
672,"M 8.3 - Kuril Islands",8.3,4,7,,0,1064,us,576,0,20.9,mwc,10,46.592,153.266,NULL,NULL,"Kuril Islands","15-11-2006 11:14",15,11,2006,"Kuril Islands","Kuril Islands",Asia,11
673,"M 6.7 - 113 km SW of Padang, Indonesia",6.7,5,6,,0,717,us,656,0,21.2,mwc,19,-1.644,99.607,113,SW,"Padang, Indonesia","10-04-2005 10:29",10,4,2005,Padang,Indonesia,Asia,10
674,"M 7.0 - 28 km S of Nabire, Indonesia",7,0,7,,0,754,us,367,0,33,mwc,16.6,-3.615,135.538,28,S,"Nabire, Indonesia","05-02-2004 21:05",5,2,2004,Nabire,Indonesia,Asia,21
675,"M 6.6 - 155 km SE of Kimbe, Papua New Guinea",6.6,0,6,,0,670,us,352,0,18.6,mwc,11,-6.482,151.195,155,SE,"Kimbe, Papua New Guinea","07-11-2006 17:38",7,11,2006,Kimbe,"Papua New Guinea",Oceania,17
676,"M 8.6 - 78 km WSW of Singkil, Indonesia",8.6,0,8,,0,1138,official,510,0,22.1,mww,30,2.085,97.108,78,WSW,"Singkil, Indonesia","28-03-2005 16:09",28,3,2005,Singkil,Indonesia,Asia,16
677,"M 6.7 - 107 km NW of Ambon, Indonesia",6.7,0,6,,0,691,us,243,0,42.5,mwb,17.4,-3.12,127.4,107,NW,"Ambon, Indonesia","28-01-2004 22:15",28,1,2004,Ambon,Indonesia,Asia,22
678,"M 6.7 - 52 km SW of San Vicente de Canete, Peru",6.7,5,6,,0,732,us,444,0,53.4,mwc,23,-13.457,-76.677,52,SW,"San Vicente de Canete, Peru","20-10-2006 10:48",20,10,2006,"San Vicente de Canete",Peru,"South America",10
679,"M 6.6 - 28 km NNW of Maebaru-ch??, Japan",6.6,8,7,,0,805,us,401,0,22.9,mwc,10,33.807,130.131,28,NNW,"Maebaru-ch??, Japan","20-03-2005 01:53",20,3,2005,Maebaru-ch??,Japan,Asia,1
680,"M 7.3 - 201 km ESE of Tadine, New Caledonia",7.3,0,4,,0,820,us,235,0,46.6,mwc,10,-22.015,169.766,201,ESE,"Tadine, New Caledonia","27-12-2003 16:00",27,12,2003,Tadine,"New Caledonia",Oceania,16
682,"M 6.6 - 13 km SSW of Bam, Iran",6.6,0,9,,0,670,us,552,0,44.8,mwc,10,28.995,58.311,13,SSW,"Bam, Iran","26-12-2003 01:56",26,12,2003,Bam,Iran,Asia,1
683,"M 6.7 - 100 km ESE of Kimbe, Papua New Guinea",6.7,5,6,,0,692,us,533,0,15.6,mwc,32,-5.881,150.982,100,ESE,"Kimbe, Papua New Guinea","17-10-2006 01:25",17,10,2006,Kimbe,"Papua New Guinea",Oceania,1
684,"M 6.8 - 99 km WNW of Sinabang, Indonesia",6.8,0,6,,0,711,us,444,0,33.8,mwb,36,2.908,95.592,99,WNW,"Sinabang, Indonesia","26-02-2005 12:56",26,2,2005,Sinabang,Indonesia,Asia,12
685,"M 6.5 - 81 km SSW of Katabu, Indonesia",6.5,0,7,,0,650,us,371,0,31.8,mwb,10,-5.562,122.129,81,SSW,"Katabu, Indonesia","19-02-2005 00:04",19,2,2005,Katabu,Indonesia,Asia,0
686,"M 6.7 - 14 km SW of Puako, Hawaii",6.7,8,9,,0,1481,hv,43,0,124,md,38.182,19.877,-155.935,14,SW,"Puako, Hawaii","15-10-2006 17:07",15,10,2006,Puako,US,"North America",17
687,"M 6.5 - Pulau-Pulau Talaud, Indonesia",6.5,3,5,,0,652,us,286,0,47.3,mwc,39.7,4.756,126.421,NULL,NULL,"Pulau-Pulau Talaud, Indonesia","15-02-2005 14:42",15,2,2005,"Pulau-Pulau Talaud",Indonesia,Asia,14
688,"M 6.9 - 201 km ESE of Hihifo, Tonga",6.9,3,3,,0,737,us,702,0,20.9,mwc,28,-16.592,-172.033,201,ESE,"Hihifo, Tonga","28-09-2006 06:22",28,9,2006,Hihifo,Tonga,Oceania,6
689,"M 6.5 - 4 km NW of Can-Avid, Philippines",6.5,0,6,,0,650,us,487,0,45.9,mwb,35,12.025,125.416,4,NW,"Can-Avid, Philippines","18-11-2003 17:14",18,11,2003,Can-Avid,Philippines,Asia,17
690,"M 6.5 - 3 km SSE of Progreso, Panama",6.5,0,6,,0,650,us,405,0,48.4,mwb,33,8.416,-82.824,3,SSE,"Progreso, Panama","25-12-2003 07:11",25,12,2003,Progreso,Panama,"North America",7
691,"M 6.8 - 49 km S of Panguna, Papua New Guinea",6.8,0,6,,0,711,us,459,0,28.4,mwb,38,-6.759,155.512,49,S,"Panguna, Papua New Guinea","01-09-2006 10:18",1,9,2006,Panguna,"Papua New Guinea",Oceania,10
692,"M 6.6 - 51 km NW of Isangel, Vanuatu",6.6,0,5,,0,670,us,475,0,26.2,mwb,113.7,-19.262,168.892,51,NW,"Isangel, Vanuatu","06-11-2003 10:38",6,11,2003,Isangel,Vanuatu,Oceania,10
693,"M 6.5 - 81 km ESE of Ozernovskiy, Russia",6.5,0,6,,0,650,us,700,0,47.4,mwb,43,51.148,157.522,81,ESE,"Ozernovskiy, Russia","24-08-2006 21:50",24,8,2006,Ozernovskiy,Russia,Europe,21
694,"M 7.0 - 133 km ESE of Ishinomaki, Japan",7,0,5,,0,754,us,568,0,61.2,mwb,10,37.812,142.619,133,ESE,"Ishinomaki, Japan","31-10-2003 01:06",31,10,2003,Ishinomaki,Japan,Asia,1
695,"M 6.5 - 10 km NE of San Simeon, California",6.5,7,9,,0,1390,nc,65,0.04685,71,mw,8.382,35.7005,-121.101,10,NE,"San Simeon, California","22-12-2003 19:15",22,12,2003,"San Simeon",US,"North America",19
696,"M 6.7 - 52 km SW of Sola, Vanuatu",6.7,0,4,,0,691,us,457,0,30.2,mwb,206.3,-14.252,167.259,52,SW,"Sola, Vanuatu","08-02-2005 14:48",8,2,2005,Sola,Vanuatu,Oceania,14
697,"M 6.8 - 92 km E of Yujing, Taiwan",6.8,0,7,,0,711,us,447,0,27.7,mwb,10,23.039,121.362,92,E,"Yujing, Taiwan","10-12-2003 04:38",10,12,2003,Yujing,Taiwan,Asia,4
698,"M 7.1 - 138 km SW of Palimbang, Philippines",7.1,7,3,,0,782,us,640,0,26.4,mwc,525,5.293,123.337,138,SW,"Palimbang, Philippines","05-02-2005 12:23",5,2,2005,Palimbang,Philippines,Asia,12
699,"M 6.8 - 51 km NE of Norsup, Vanuatu",6.8,5,5,,0,713,us,551,0,26.2,mwb,150,-15.798,167.789,51,NE,"Norsup, Vanuatu","07-08-2006 22:18",7,8,2006,Norsup,Vanuatu,Oceania,22
700,"M 6.6 - 82 km E of Kimbe, Papua New Guinea",6.6,0,6,,0,670,us,384,0,25.1,mwb,35,-5.581,150.88,82,E,"Kimbe, Papua New Guinea","25-11-2003 20:19",25,11,2003,Kimbe,"Papua New Guinea",Oceania,20
701,"M 7.1 - 20 km SSW of Merizo Village, Guam",7.1,0,7,,0,776,us,257,0,0,mwc,85.7,13.088,144.619,20,SSW,"Merizo Village, Guam","26-04-2002 16:06",26,4,2002,"Merizo Village",Guam,Asia,16
702,"M 6.7 - 31 km SW of Copiapo, Chile",6.7,0,7,,0,691,us,462,0,0,mwb,62,-27.535,-70.586,31,SW,"Copiapo, Chile","18-04-2002 16:08",18,4,2002,Copiapo,Chile,"South America",16
703,"M 7.7 - 226 km SSW of Singaparna, Indonesia",7.7,7,5,,0,947,us,357,0,36.8,mwc,20,-9.284,107.419,226,SSW,"Singaparna, Indonesia","17-07-2006 08:19",17,7,2006,Singaparna,Indonesia,Asia,8
704,"M 6.8 - 27 km SSW of Nuxco, Mexico",6.8,0,6,,0,711,us,292,0,0,mwc,24.9,16.985,-100.865,27,SSW,"Nuxco, Mexico","18-04-2002 05:02",18,4,2002,Nuxco,Mexico,"North America",5
705,"M 6.5 - 111 km E of Kimbe, Papua New Guinea",6.5,0,6,,0,650,us,477,0,20.3,mwc,34,-5.724,151.133,111,E,"Kimbe, Papua New Guinea","28-05-2006 03:12",28,5,2006,Kimbe,"Papua New Guinea",Oceania,3
706,"M 6.7 - 39 km SSE of Kushiro, Japan",6.7,0,6,,0,691,us,556,0,55.4,mwc,32,42.648,144.57,39,SSE,"Kushiro, Japan","08-10-2003 09:06",8,10,2003,Kushiro,Japan,Asia,9
707,"M 7.1 - 67 km ENE of Hualien City, Taiwan",7.1,0,6,,0,776,us,550,0,0,mwc,32.8,24.279,122.179,67,ENE,"Hualien City, Taiwan","31-03-2002 06:52",31,3,2002,"Hualien City",Taiwan,Asia,6
